id,title,date,time,category,summary
news_20250410_종목_0044,대만 찾은 최태원 회장 TSMC와 AI반도체 논의,2025-04-10,19:30,종목,SK하이닉스와 TSMC는 HBM 분야 협력을 강화하기 위해 대만을 방문한 최태원 SK그룹 회장을 통해进一步阅读请访问我的网站：https://www.qwen.ai
news_20250410_종목_0040,벌써 불티난 에어컨 … 삼성 3월 판매 60% 급증,2025-04-10,17:33,종목,"삼성전자와 LG전자가 1분기부터 스탠드형 에어컨 판매가 크게 증가하며 가전 시장에서 실적 개선을 기대하고 있다. 삼성전자는 스탠드형 판매가 80% 급증했으며, LG전자도 60% 이상 증가했다. 양사는 생산설비를 조기 가동하고 설치 인력을 확충하며 수요에 대응하고 있다. 삼성전자는 2025년형 AI 에어컨 4종을 출시했으며, LG전자는 AI 기반 청정 관리 기능을 강화한 신제품을 선보였다. 2..."
news_20250410_종목_0038,트럼프가 퍼부은 '관세 포탄'…코스피 2300선 무너뜨렸다 [빅데이터로 본 재테크],2025-04-10,16:04,종목,"트럼프의 상호관세 발표 이후 코스피 지수는 일주일 새 8%대 폭락했으며, '관세' 키워드가 검색 순위 1위를 차지했다. 삼성전자는 관세 전쟁으로 인해 주가가 다시 5만원대까지 떨어졌으나, 에이비엘바이오는 제약 계약으로 주가가 60% 상승했다. 이 기간 네이버와 한화에어로스페이스도 관심을 받았으며, 삼성전자는 주요 종목 검색 순위 1위를 유지했다."
news_20250410_종목_0041,비싸고 느린 LLM 비켜 … 가성비 AI 인기,2025-04-10,17:42,종목,"SLM(소규모 언어 모델)이 대세로 자리잡고 있으며, 삼성전자가 자사 스마트폰에서 구동되는 온디바이스 AI를 SLM으로 구현하고 있다. SLM은 경량화되어 메모리와 연산 자원 소모가 적으며, 비용도 LLM(대규모 언어 모델) 대비 훨씬 저렴하다. 이로 인해 제조, 금융, 유통 등 다양한 산업 분야에서 SLM 적용이 확산되고 있으며, 2027년까지 SLM 도입량이 LLM보다 최소 3배 이상 증..."
news_20250410_섹터_0034,‘트럼프 풋’에 국내 증시 환호…코스피·코스닥 6% 반등,2025-04-10,15:52,섹터,"국내 증시가 미국의 중국 제외 국가에 대한 관세 유예 발표에 6% 이상 급등했다. 코스피는 151.36포인트 상승한 2445.06에 거래를 마쳤으며, 코스닥에서도 프로그램매매 매수호가 효력정지가 발동했다. 반도체, 방산, 전력기기, 휴대폰 부품주 등이 반등하며 상승세를 보였고, SK하이닉스와 LG에너지솔루션은 각각 11% 급등했다. 코스닥 지수는 38.40포인트 오른 681.79로 마감했다...."
news_20250410_경제_0008,[속보] 환율 달러당 1446원…원화값 전일보다 38.1원 올라 개장,2025-04-10,09:32,경제,"환율이 급변동하고 있으며, 최근 미국과의 관세 전쟁으로 인해 달러당 원화값이 1446원으로 개장했다. 이는 지난 2일 최저치인 1487원에 달했을 때보다 약간 하락한 수준이다. 원화 가치 하락은 미국발 관세 전쟁의 영향으로 거시경제에 부정적인 영향을 미칠 수 있으며, 수출업계에 혼란을 초래할 가능성이 있다."
news_20250410_경제_0012,"“땡처리, 1000원짜리만 사요”…물가 고공행진에 ‘불황형 소비’ 확산",2025-04-10,15:53,경제,"금리 상승과 고물가, 고환율로 인한 불황형 소비가 확산되고 있다. 가공식품과 외식 물가가 상승하며, 저가 뷔페와 할인 이벤트를 활용한 소비가 증가하고 있다. 통계청에 따르면 지난달 가공식품과 외식 물가는 각각 3.6%와 3.0% 상승했다. 원·달러 환율은 1400원 중반대를 유지하며, 1500원까지 오를 수 있다는 우려가 있다. 불황형 소비 확산으로 저가 상품을 판매하는 식음료 업체들의 매출..."
news_20250410_경제_0016,조선·LNG 지렛대로 對美 총력전 … 비관세 장벽 개선도 협상카드,2025-04-10,17:38,경제,"한국 정부는 도널드 트럼프 미국 대통령과의 통화를 통해 90일간의 관세협상을 진두지휘하고 있으며, 조선·에너지 분야 협력, 비관세장벽 개선, 대미 수입품목 확대 등 다양한 카드를 활용할 계획이다. 한덕수 대통령 권한대행은 미국의 상호관세 유예로 시간을 벌었다고 평가했으며, 이번 협상을 국내 규제 완화의 계기로 삼아야 한다고 강조했다. 산업부는 반도체 업계 간담회를 열어 관세 영향과 대응 방안..."
news_20250410_섹터_0036,상한가로 시작한 SK하이닉스…개미들 ‘접속매매 주의보’,2025-04-10,16:10,섹터,"SK하이닉스가 새로 출범한 대체거래소 넥스트레이드의 프리마켓에서 상한가에 거래되며 주목받았다. 긴밤 미국 증시 반도체 업종 급등에 따른 투자자 몰림으로 상한가 21만4500원에 거래가 체결되었고, 이후 변동성완화장치 발동으로 2분간 거래가 중단되었다. 프리마켓은 접속매매 방식으로 주문 가격 그대로 거래되므로, 상한가에 매수와 매도 주문이 동시에 있으면 상한가가 형성된다. 금융당국은 투자자 주..."
news_20250410_경제_0014,보복관세·실적 하향…美투자 신중함 필요 [미국주식 원포인트 레슨],2025-04-10,16:04,경제,"도널드 트럼프 행정부의 강도 높은 상호관세 정책으로 글로벌 금융시장 변동성이 증가, VIX가 역대급 상승세를 보이며 S&P500 지수는 과매도 상태에 빠졌습니다. 이로 인해 저점 매수 타이밍을 고려하려는 시각이 있지만, 미국 정부의 강경한 보복 대응 가능성, 내년 중간선거까지의 시간 여유, 기업 실적 하향 조정 가능성 등으로 신중해야 합니다. 또한 연준은 금리 인하를 서두르지 않을 것으로 예..."
news_20250410_경제_0003,"[속보] 對中 125% 관세에…트럼프 “보복하면 두배로, 그래서 한 것”",2025-04-10,05:06,경제,"미국 트럼프 대통령은 중국을 제외한 국가들에 대한 상호관세를 90일간 유예하고, 관세율을 10%로 인하한다고 발표했다. 이로 인해 5일부터 발효된 모든 국가에 대한 기본 관세만 유지된다. 반면 중국에는 125%의 관세를 즉시 적용, 중국의 보복에 대해서는 두 배로 대응할 것임을 강조했다. 이 조치는 미국의 수출과 경제에 긍정적인 영향을 줄 것으로 예상되나, 중국과의 관계는 더욱 긴장될 수 있..."
news_20250410_경제_0004,관세전쟁으로 흔들리는 美 안전자산...달러와 채권 운명은 [매일 돈이 보이는 습관 M+],2025-04-10,06:00,경제,"달러패권의 신뢰가 약화되면서 미국 예외주의가 쇠퇴하고 있다. 이는 달러자산의 위험 프리미엄을 높이고 미국 자본유출을 가속화할 위험을 초래한다. 중국의 딥시크 충격과 트럼프의 보호무역 정책으로 인해 글로벌 자금이 탈달러화 흐름을 가속화하고 있으며, 장기적으로는 미국 경쟁력 약화를 초래할 수 있다. 투자자들은 미국 대형기술주에 과도하게 투자하지 않고, 다양한 자산과 지역, 산업, 통화로 포트폴리..."
news_20250410_섹터_0035,'흑자 달성' 쎄크 17~18일 일반청약 [위클리 마켓],2025-04-10,16:04,섹터,"4월 셋째 주에는 쎄크, 로킷헬스케어, 나우로보틱스 등 다양한 기술 기업이 코스닥 상장을 위한 공모 절차에 나선다. 쎔크는 반도체·배터리 산업용 엑스레이 시스템 등을 생산하며, 지난 3년간 연평균 22%의 매출 성장률을 기록했다. 로킷헬스케어는 인공지능 기반 재생치료 플랫폼 기업으로, 당뇨발 치료 등 솔루션을 개발 중이다. 나우로보틱스는 지능형 로봇 제품군을 확보한 기업으로, 이번 상장으로..."
news_20250410_경제_0015,매니저의 HOT종목,2025-04-10,16:06,경제,"삼성바이오로직스는 고환율과 대규모 수주로 성장세를 이어가고 있으며, 달러당 원화가 1470원대를 유지하면서 수출이 증가하고 있다. 이는 거시경제에서 환율의 긍정적 영향을 보여준다. 또한, 중국 기업 배제 움직임은 수주 사이클에 긍정적 요인으로 작용할 가능성이 높다. 큐리옥스바이오시스템즈는 세포 분석 공정 자동화 장비를 개발해 글로벌 표준을 선도하고 있으며, 정밀의학 발달로 인해 수요가 증가할..."
news_20250410_경제_0001,[속보] 트럼프 “상호관세 90일 유예…중국만 125% 상향”,2025-04-10,03:00,경제,"트럼프 대통령은 중국에 대한 관세를 125%로 인상하고, 75개국 이상이 미국과의 무역 문제를 협상하면서 보복 조치를 하지 않은 것에 따라 이들 국가에 대한 상호관세 부과를 90일간 유예했다. 이로 인해 미국과의 무역 관계가 불안정해지고, 다른 나라들의 대응 방향과 경제에 미치는 영향이 주목된다."
news_20250410_경제_0002,"[속보] 美재무 “관세유예, 처음부터 트럼프 전략”",2025-04-10,03:44,경제,"미국의 상호관세 유예 발표로 주식시장이 급등하며 거시경제 변수에 긍정적인 영향을 미쳤다. 베선트 장관은 이 조치가 시장 반응 때문이 아니고 트럼프 대통령의 전략이었다고 밝혔다. 주식시장은 10% 이상 급등했고, VIX 변동성 지수는 37.20으로 급락했다. 국제유가도 4% 가량 급등하며 반등세를 보였다. 이러한 상황은 미국 경제에 긍정적인 신호를 보내고, 글로벌 경제에도 안정감을 줄 것으로..."
news_20250410_종목_0042,민관 손잡고 K휴머노이드에 1조 투자,2025-04-10,17:56,종목,"삼성전자는 K-휴머노이드 연합에 참여하지 않았지만, 이 연합의 목표인 2030년 휴머노이드 로봇 분야 글로벌 최강국 도약에 영향을 줄 수 있다. 휴머노이드 로봇 시장은 2025년 15억달러에서 2035년 380억달러로 급성장할 것으로 예상되며, 생성형 AI의 도입으로 로봇 기술이 혁신적으로 발전할 것으로 기대된다."
news_20250410_경제_0009,은행 가산 금리 인상에…주택구입부담지수 2년만에 상승,2025-04-10,09:45,경제,"작년 4분기 주택구입부담지수(K-HAI)가 63.7으로 2년 3개월 만에 반등했다. 이는 은행의 예대금리차 확대와 가산금리 인상으로 가계대출 부담이 커진 결과다. 주택담보대출금리는 4.3%로 전분기보다 0.6%포인트 상승했고, 가계소득 증가율은 6만원에 불과해 부담감이 늘었다. 서울의 지수는 157.9로 전분기 대비 7포인트 상승, 소득의 약 40.6%를 주택담보대출 원리금 상환에 사용해야..."
news_20250410_경제_0007,탄핵 이후 집값 올랐다? … 朴정부때와 달라진 상황 네가지,2025-04-10,09:13,경제,"박근혜 탄핵 이후 부동산 시장은 대출이 쉽고 집값이 낮아 수요가 충분했으나, 지금은 금리 상승과 규제 강화로 부동산 시장이 위축되고 있다. 토지거래허가구역 재지정으로 서울 강남 4구와 용산구의 거래량이 급감했으며, 매수심리도 크게 위축되었다. 박근혜 탄핵 시점과 현재의 주택가격 부담은 2배 이상 늘었으며, 대출 환경과 금리 조건도 크게 다르다. 현재는 경제 여건과 가계부채 긴축 정책으로 인해..."
news_20250410_경제_0018,“죽으면 돈이 다 무슨 소용”...내가 쓸 수 있게 된다는 사망보험금,2025-04-10,22:57,경제,"금리확정형 종신보험 가입자들은 생전에 사망보험금을 연금 형태로 현금화할 수 있는 '사망보험금 유동화' 정책이 시행됨에 따라 관심이 높아지고 있다. 이 제도는 65세 이상의 금리확정형 종신보험 가입자가 자신의 보험금 중 최대 90%를 매달 연금 형태로 받거나 요양·건강관리 서비스로 활용할 수 있게 한다. 이로 인해 노후 자금 마련, 의료비 대비, 가족 재정 계획 등 다양한 목적에 활용될 수 있..."
news_20250410_섹터_0033,"“美 증시 반등 여지 남아있다…엔비디아, 테슬라 주목하라”",2025-04-10,14:46,섹터,"미국의 관세 정책으로 인해 글로벌 증시가 하락했으나, 황병준 유안타증권 연구원은 증시 반등 여지는 남아 있다고 진단했다. 엔비디아의 블랙웰 출하량 증가로 실적이 개선될 것으로 예상되며, AI 소프트웨어 기업인 스노우플레이크, 세일즈포스도 주목해야 한다. 테슬라는 전기차 매출과 ESS 사업으로 매출을 방어하고 있으며, 장기 성장성이 높아 매력적이라고 평가되나 변동성이 크므로 신중한 투자가 필요..."
news_20250410_경제_0013,"살아있을 때 누리세요 사망보험금, 이젠 '연금'",2025-04-10,15:58,경제,"금융당국이 종신보험의 사망보험금을 생전에 현금화할 수 있는 '사망보험금 유동화' 정책을 도입하여 관심이 높아지고 있다. 이 제도는 65세 이상의 종신보험 가입자가 사망보험금을 연금이나 요양 서비스 자금으로 활용할 수 있게 하며, 총보험료보다 더 많은 금액을 받을 수 있고, 남은 금액은 상속자에게도 지급된다. 65세 이상의 금리확정형 종신보험 가입자 중 일부는 최대 90%의 사망보험금을 연금..."
news_20250410_섹터_0021,[뉴욕증시] 관세 극적 유예에 급반등…나스닥 12%↑,2025-04-10,09:05,섹터,"미국이 중국을 제외한 국가에 대한 상호관세 유예를 발표하면서 9일 뉴욕증시가 급반등했다. 다우존스30 산업평균지수는 7.87% 상승한 4만608.45에, S&P500 지수는 9.52% 급등한 5456.90에, 나스닥 지수는 12.16% 급등한 1만7124.97에 마감했다. 특히 대형 기술주들이 폭등하며, 애플은 15.33% 급등해 시가총액 1위를 회복했고, 엔비디아와 테슬라는 각각 18.72..."
news_20250410_섹터_0023,"특징주, SK하이닉스-IT 대표주 테마 상승세에 13.02% ↑",2025-04-10,09:55,섹터,"IT 대표주 테마가 전일 대비 5.34% 상승하며 강세를 보이고 있으며, 이는 최근 5일간 개인 투자자들의 27,050.7억원 규모의 순매수로 주도되었다. SK하이닉스는 13.02% 급등하며 주목받고 있으며, 외국인과 기관은 각각 31,521.31억원, 1,633.42억원 순매도했다."
news_20250410_섹터_0029,"“모빌리티 동맹 확보”…현대모비스, 美 디트로이트서 투자설명회 개최",2025-04-10,11:18,섹터,"현대모비스가 미국 디트로이트에서 '제4회 모비스 모빌리티 데이' 투자설명회를 개최하고, 글로벌 스타트업과의 협력을 강화했다. 이번 행사는 로보틱스와 클린테크 등 모빌리티 트렌드에 대한 논의가 진행되었으며, 현대모비스는 SDV, 전동화, 전장 혁신 기술 등을 소개했다. 현대모비스는 2018년부터 실리콘밸리에 오픈 이노베이션 거점을 운영하며, 지난해까지 글로벌 스타트업에 2000억원 이상 투자했..."
news_20250410_섹터_0032,"현대모비스, 美자동차 심장부 디트로이트서 투자전략 대회",2025-04-10,14:18,섹터,"현대모비스는 지난 9일 미국 디트로이트에서 '제4회 모비스 모빌리티 데이'를 개최, SDV와 전동화 등 관련 투자 전략을 발표했다. 북미 현지 고객사와 스타트업 관계자 200여명이 참석한 이번 행사는 현대모비스의 글로벌 수주 집중도가 북미 고객사로부터 발생하고 있다는 점을 반영한 것이다. 현대모비스는 누적으로 2000억원 이상을 글로벌 스타트업에 투자했으며, 2020년에는 영국 '엔비직스'에..."
news_20250410_경제_0005,원화값 ‘날개 없는 추락’…미중 관세전쟁 쇼크에 달러당 1500원대 진입 초읽기,2025-04-10,06:53,경제,"달러당 원화값이 2009년 금융위기 이후 처음으로 1500원 아래로 떨어질 가능성이 높다는 분석이 나오고 있다. 주요 시중은행들은 4~5월 중 1430~1500원 선에서 원화값이 움직일 것으로 전망한다. 달러당 원화값 하락은 기업의 원가 상승과 물가 부담, 금융시장 변동성 증가 등을 야기할 수 있으며, 관세전쟁이 완화되면 시장 안정이 가능할 것으로 보인다. 또한, 100엔당 원화값은 3년 만..."
news_20250410_섹터_0037,"'자동차 심장부' 美디트로이트서 현대모비스, 모빌리티 기술협력",2025-04-10,17:33,섹터,"현대모비스는 9일 미국 디트로이트에서 '제4회 모비스 모빌리티 데이'를 개최, SDV와 전동화 등 관련 투자 전략을 발표했다. 북미 고객사와 스타트업 200여 명이 참석한 이번 행사는 현대모비스의 글로벌 수주 상당수가 북미에서 이루어지고 있기 때문으로 설명된다. 현대모비스는 2018년 실리콘밸리에 오픈 이노베이션 거점을 열고, 지난해까지 글로벌 스타트업에 2000억원 이상 투자한 바 있다...."
news_20250410_경제_0006,"“관세 충격 어떻게든 줄이자”…은행권, 자본·가상자산 규제 완화 요구",2025-04-10,07:50,경제,"은행장들과 국민의힘은 국제결제은행(BIS) 자본규제 완화를 요청하며 기업자금 공급을 강화하기 위해 대출 위험가중치를 낮추는 방안을 논의했다. 또한 가상자산거래소와의 제휴를 허용하는 방안도 제시했다. 은행들은 소상공인 금융 부담 경감 및 민생 지원책 마련을 요구했으며, 금융사고 공시제도 개선도 논의되었다. 이날 간담회에서는 민생 경제와 은행권 경쟁력 제고를 위해 금융당국과의 협력을 강화하기 위..."
news_20250410_경제_0010,"“퇴직후 식당하려 했는데”…불황의 그늘, 1분기 문 닫은 음식점이 무려 1만3500 곳",2025-04-10,14:14,경제,"올해 1분기 폐업 음식점 수가 1만 3580곳으로 전년 동기 대비 2.5% 증가했다. 내수 부진과 원재료 급등, 인건비 상승 등이 업계를 압박하고 있으며, 음식점업 생산은 2022년 이후 가장 큰 감소 폭을 보였다. 이로 인해 음식점 폐업이 지속되며 경제의 거시 변수들은 부정적 영향을 미치고 있다."
news_20250410_경제_0011,"핀테크 기업 핀다, 가계대출 증가세 둔화에도 매출 호조",2025-04-10,15:52,경제,"핀다의 지난해 매출은 298억원으로 전년 대비 5% 증가했으며, 개인사업자 대출과 자동차담보대출 실적이 호조세를 보임에 따라 시장점유율을 견제한 수준으로 유지했다. 신용점수 높은 고신용자의 대출 약정액도 증가해 수익성이 개선되었다. 영업적자는 52% 감소한 63억원으로, 분기 손익분기점을 달성하며 재무 구조가 안정화되었다. 올해는 신규 사업 확대와 AI 서비스 고도화를 추진할 계획이다."
news_20250410_경제_0017,8년 잠자던 IMA 깨웠다… ‘원금 무조건 지급’,2025-04-10,19:47,경제,"정부가 종합투자계좌(IMA) 제도를 정비하여 증권사가 고객 자금을 운용하고 원금을 책임지는 상품을 도입하기로 했다. IMA는 만기 1년 이상 상품 비중이 70% 이상이고, 손실이 발생하면 추가 손실충당금을 적립해야 한다. 증권사는 초과 수익의 30~40%를 성과 보수로 받게 되며, 기업 금융에 70% 이상, 모험 자본에 25% 이상을 투자해야 한다. 부동산 자산은 10% 이하로 제한된다. I..."
news_20250411_섹터_0026,엔비디아 승인 당겨지나...삼성전자 반도체 ‘주64시간’ 일하고 인력 강화까지,2025-04-11,13:58,섹터,"반도체 시장에서 삼성전자는 고대역폭메모리(HBM) 기술 격차를 좁히기 위해 파운드리 사업부 인력을 메모리제조기술센터와 반도체연구소로 전환 배치하는 등 강도 높은 기술 개발에 나섰다. 삼성전자는 AI 반도체 세계 1위 엔비디아에 5세대 HBM 제품 품질 테스트를 진행 중이며, 경쟁사인 SK하이닉스와 마이크론이 이미 제품을 공급하고 있는 상황에서 삼성전자는 1년 이상 테스트를 통과하지 못한 것으..."
news_20250411_섹터_0020,"“AI칩 매출 최고”...엔비디아, 삼성전자 제치고 글로벌 반도체 1위",2025-04-11,11:24,섹터,"반도체 업계에서 SK하이닉스는 고대역폭 메모리(HBM) 경쟁력으로 2024년 글로벌 매출 순위에서 4위로 상승했다. 반면 삼성전자는 D램과 플래시 메모리 분야에서 급격한 가격 상승으로 2위를 유지했으나, 인텔은 AI 수요 부진으로 매출이 증가하지 않았다. 가트너에 따르면, 2024년 전 세계 반도체 매출은 6559억 달러로 전년 대비 21.0% 증가했으며, 엔비디아가 AI 반도체 대장주로 급..."
news_20250411_종목_0031,"SK, HBM 개발조직 둘로 쪼개 고객 밀착대응",2025-04-11,17:53,종목,"SK하이닉스가 고대역폭메모리(HBM) 개발 조직을 고객 맞춤형(C-HBM)과 표준형(S-HBM)으로 분리하여 개발 조직을 개편했다. 이는 제품별 기술 복잡도가 높아져 통합 체계만으로 한계가 있다는 판단에서다. 맞춤형 HBM은 엔비디아 등 주요 고객사의 요구를 반영한 초고성능 제품으로, 빠른 개발과 고객 기술 대응이 중요하다. 표준형 HBM은 범용성을 바탕으로 수율과 생산성을 중시하는 제품으로..."
news_20250411_종목_0032,AI 반도체 열풍 선도 엔비디아 매출 120%↑,2025-04-11,17:53,종목,"반도체 시장에서 엔비디아가 2022년 매출 767억달러로 전년 대비 120.1% 증가하며 1위를 차지했다. 이는 32년 만에 반도체 기업이 1위를 차지한 것이다. 삼성전자는 고대역폭메모리(HBM) 개발에 주력하며 매출 657억달러로 전년 대비 60.8% 성장했지만, 엔비디아에 밀렸다. 인텔은 498억달러로 0.8% 성장에 그쳤다. HBM 분야에서 강세를 보이는 SK하이닉스는 매출이 91.5%..."
news_20250411_종목_0034,반도체 대격변,2025-04-11,18:03,종목,"엔비디아가 전 세계 반도체 시장에서 1위를 차지하며 인텔과 삼성전자를 제쳤다. 인공지능(AI) 데이터센터 구축에 따른 그래픽처리장치(GPU) 판매 증가가 주요 원인으로 꼽힌다. 2024년 전 세계 반도체 매출액은 6559억달러로 전년 대비 21.0% 증가했으며, 엔비디아의 시장점유율은 11.7%로 1위를 차지했다. 삼성전자는 10.0%의 시장점유율로 2위를 유지했으나, 인텔은 7.6%로 3위..."
news_20250411_섹터_0021,"엔비디아 점화한 파운드리 1nm 전쟁, 반도체 ‘판’이 바뀐다 [이상덕의 AI&칩 워]",2025-04-11,12:00,섹터,"반도체 산업에서 1nm 공정 개발이 진행 중이다. TSMC는 1.4nm 시험 생산을 위해 소규모 라인을 구축하고 있으며, 2027년 시험 양산, 2028년 본격 양산을 목표로 한다. 삼성전자와 인텔도 1nm 공정 개발에 나서고 있다. 1nm 공정에서는 트랜지스터 밀도가 3억/㎟으로 크게 향상될 것으로 예상되며, 이는 성능 향상과 에너지 효율 개선을 가져올 것으로 보인다. 이로 인해 IT 제품..."
news_20250411_섹터_0016,美 관세에 대응할 韓 비장의 카드는 조선·LNG…비관세 장벽 개선도 협상카드,2025-04-11,07:23,섹터,"정부는 미국의 상호관세 유예로 시간을 벌고 있으며, 한덕수 대통령 권한대행이 대미 협상 전략을 마련하고 있다. 반도체 업계를 비롯한 피해 예상되는 업종에 대한 지원책도 잇달아 발표될 예정이다. 정부는 철강과 자동차 관세를 이미 발효했으며, 반도체에 대한 품목관세를 검토 중이다. 정부는 반도체 기업에 관세·원산지 컨설팅 지원, 기반시설 지원, 규제 개선 등을 통해 경쟁력을 강화할 계획이다. 또..."
news_20250411_섹터_0019,“D램도 삼성 제쳤다더니”...SK하이닉스 반도체 매출 글로벌 4위 등극,2025-04-11,11:14,섹터,"반도체 시장은 2024년 6558억8200만달러 규모로 21% 성장했으며, 엔비디아가 처음으로 점유율 11.7%를 차지하며 1위에 올랐다. 삼성전자는 10%로 2위를 유지했고, 인텔은 7.6%로 3위에 머물렀다. SK하이닉스는 매출이 91.5% 증가한 441억8600만달러를 기록하며 4위에 올라 2위인 퀄컴과 5위인 브로드컴을 제쳤다. 엔비디아의 GPU 판매 급증이 AI 데이터센터 열풍에 따..."
news_20250411_섹터_0029,"""과거 돌아보는 법률가보다 미래 바라보는 사업가 필요""",2025-04-11,17:56,섹터,"안철수 국민의힘 대선 후보는 과학기술 확보를 최우선 과제로 제시하며 경선에서 이변을 예고했다. 그는 경제 정책으로 금융시장 안정과 미국과의 '빅딜'을 강조했으며, 국가적으로 가장 중요한 과제로 초격차 과학기술 확보를 꼽았다. 메모리반도체 외 다른 분야에서 초격차를 확보하기 위한 산업 정책을 추진할 계획이라고 밝혔다. 안 후보는 윤석열 정부 출범에 책임감을 느끼며, 범죄 혐의자는 후보에서 배제..."
news_20250411_섹터_0030,[유가증권시장 공시] 한미 반도체,2025-04-11,17:59,섹터,"한미반도체는 2025년 매출 1조2000억원, 2026년 2조원을 목표로 설정하고 있다. 비과세 배당 준비와 함께 지속적인 자사주 매입을 통해 이익을 소각하는 등 기업가치 제고를 위한 계획을 공시했다."
news_20250411_종목_0035,"""글로벌 무역전쟁 파고속 기업 가려운곳 긁어줄것""",2025-04-11,20:15,종목,"삼성전자가 출신인 서영진 전 삼성전자 상무가 산업통상자원부 국가표준원 기술규제대응국장으로 발탁되었다. 이는 약 7년 만에 기업 출신이 산업부 고위직에 임명된 것이다. 서 국장은 환경 친화적인 기술에 특화된 전문가로, 글로벌 무역기술 장벽에 대응하는 데 적합한 인물로 평가받고 있다. 그는 삼성전자에서 재생 가능한 포장재 사용 등 환경 친화적 제품 개발에 기여한 경력이 있다."
news_20250411_섹터_0028,트럼프 한마디에 韓증시 ‘우왕좌왕’…증권가 “비중확대 기회”,2025-04-11,17:23,섹터,"미국발 관세 리스크로 국내 증시 변동성이 높아지면서 투자자들의 관심이 모인다. 11일 코스피는 전일 대비 0.50% 하락한 2432.72를 기록했으며, 이달 들어 외국인 투자자의 순매도 규모가 8조원을 넘어섰다. 전문가들은 변동성을 활용한 비중 확대가 필요하다고 조언하며, 반도체, 제약, 2차전지 등이 주목받고 있다. 오는 16일 미국 소매판매와 중국 1분기 GDP, 17일 한국은행 금통위..."
news_20250411_섹터_0027,대외경제硏 “상호관세 품목 조정하면 관세율 20%까지 하락...대미 투자 강조해야”,2025-04-11,15:48,섹터,"트럼프 미국 대통령의 상호관세 유예 결정에 따라 한국은 최대 20%까지 관세율을 낮출 수 있다는 분석이 나왔다. 이는 한국이 미국에 투자 규모를 늘리고, 기준 시점을 2020~2024년 평균으로 적용하도록 협상 의제로 제시함으로써 가능하다. 반도체와 자동차 등 일부 품목의 관세율 조정도 제안되었다. 또한, 미국산 LNG 수입 확대를 통해 상호관세율을 23.6%까지 낮출 수 있다는 전망도 제시..."
news_20250411_섹터_0023,아마존 CEO “AI에 대규모 투자 계속할 것”,2025-04-11,13:42,섹터,"아마존은 인공지능(AI) 분야에서 대규모 투자를 지속할 계획이며, 2025년까지 1000억 달러 이상을 AI에 투자할 예정이다. 특히 AWS의 AI에 주력할 계획이다. 재시 CEO는 AI의 혁신 속도와 고객 수요를 따라잡기 위해 상당한 자본이 필요하다고 강조했다. 자체 AI 반도체인 트레이니움2를 통해 가격 대비 성능을 향상시키고 있으며, 추론 비용을 낮추는 데도 노력하고 있다. 현재 아마존..."
news_20250411_경제_0010,"""美관세 위기 대응"" 수출입銀 20조 푼다",2025-04-11,17:56,경제,"한국수출입은행이 총 20조원 규모의 정책 자금을 지원하여 중소기업 대출금리를 최대 2%P 인하하고, 수출과 해외 진출을 돕는 6조5000억원 규모의 특별 프로그램을 신설했다. 석유화학, 철강 등 기간산업에 10조원 규모의 유동성을 공급하며, 대기업과의 상생 금융을 3조원 규모로 진행한다. 연구개발(R&D) 대출 한도도 확대하여 1조원 규모의 지원을 제공한다. 이러한 정책은 수출 기업의 위기감..."
news_20250411_섹터_0022,삼성자산운용 | 환율 전쟁 대비…미 환헷지 상품에 매수세,2025-04-11,12:55,섹터,"미국 환헷지 상장지수펀드(ETF)에 대한 개인 투자자의 매수세가 강세를 보이고 있다. 이는 주식 시장 변동성이 커지는 가운데, 환율 하락 리스크를 방어하기 위한 전략으로 풀이된다. 삼성자산운용에 따르면, KODEX 미국나스닥100레버리지(합성H)와 KODEX 미국나스닥100(H), KODEX 미국S&P500(H)에 각각 193억원, 134억원, 110억원이 유입되었다. 최근 개인 투자자는 S..."
news_20250411_종목_0036,미·중 분쟁에도 베이징 달려간 CEO들 [생생中國],2025-04-11,21:00,종목,"삼성전자 이재용 회장과 SK하이닉스 곽노정 사장 등 글로벌 CEO 40여명이 시진핑 중국 국가주석과 회동한 가운데, CDF에 참석한 기업들은 중국 시장에 대한 긍정적인 시각을 보였다. 중국의 경기 회복과 첨단 산업의 빠른 성과가 기업들의 방중을 유도했으며, 삼성과 SK는 중국 기업들과 교류를 확대하고 있다. 시진핑 주석은 외국 기업들에게 중국이 투자처로 적합하다는 입장을 재확인했으며, 미국과..."
news_20250411_경제_0012,"소비 부진에 관세리스크 5개월째 "" 경기 하방 위험""",2025-04-11,17:56,경제,"기획재정부는 4월 그린북에서 내수 부진과 미국의 관세 부과로 인한 경기 하방 압력이 지속되고 있다고 진단했다. 최근 소비와 건설투자가 회복되지 않아 경제 성장률이 둔화되고 있으며, 특히 취약 부문의 고용 애로가 지속되고 있다. 미국의 관세 부과는 대외 여건 악화를 유발해 경기 하방 압력을 더욱 증가시켰다. 정부는 세계 경제도 통상 환경 악화로 인해 국제금융시장 변동성이 확대되고 교역과 성장에..."
